시군구,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 성동구 행당동,대림e-편한세상,59.96,202307,12,"97,000",15,2000,행당로 79
서울특별시 성동구 행당동,대림e-편한세상,84.87,202307,23,"115,000",12,2000,행당로 79
서울특별시 성동구 행당동,두산,84.87,202307,1,"92,000",25,1997,고산자로14길 40
서울특별시 성동구 행당동,두산,84.87,202307,21,"58,000",4,1997,고산자로14길 40
서울특별시 성동구 행당동,두산위브,59.99,202307,25,"115,800",6,2009,행당로8길 8
서울특별시 성동구 행당동,서울숲 한신 더 휴,84.95,202307,2,"120,000",14,2003,고산자로 164
서울특별시 성동구 행당동,서울숲 한신 더 휴,84.95,202307,12,"115,000",22,2003,고산자로 164
서울특별시 성동구 행당동,서울숲 한신 더 휴,84.95,202307,15,"124,000",20,2003,고산자로 164
서울특별시 성동구 행당동,서울숲 한신 더 휴,84.95,202307,15,"124,000",20,2003,고산자로 164
서울특별시 성동구 행당동,서울숲 한신 더 휴,84.95,202307,15,"109,000",2,2003,고산자로 164
서울특별시 성동구 행당동,서울숲 한신 더 휴,59.91,202307,17,"105,300",11,2003,고산자로 164
서울특별시 성동구 행당동,서울숲 한신 더 휴,59.94,202307,20,"98,000",7,2003,고산자로 164
서울특별시 성동구 행당동,서울숲더샵,92.08,202307,6,"160,000",13,2014,왕십리로 241
서울특별시 성동구 행당동,서울숲더샵,92.08,202307,8,"165,000",15,2014,왕십리로 241
서울특별시 성동구 행당동,서울숲리버뷰자이,59.97,202307,14,"135,000",8,2018,고산자로2길 65
서울특별시 성동구 행당동,서울숲삼부아파트,67.92,202307,22,"108,000",4,1998,왕십리로 280
서울특별시 성동구 행당동,신동아,59.97,202307,15,"76,500",13,1995,독서당로 441
서울특별시 성동구 행당동,이수브라운스톤,59.27,202307,13,"91,000",9,2005,행당로 99
서울특별시 성동구 행당동,행당한진타운,59.96,202307,1,"98,000",21,2000,행당로 82
서울특별시 성동구 행당동,행당한진타운,59.96,202307,1,"97,500",5,2000,행당로 82
서울특별시 성동구 행당동,행당한진타운,84.71,202307,7,"125,000",10,2000,행당로 82
서울특별시 성동구 행당동,행당한진타운,84.71,202307,8,"115,000",13,2000,행당로 82
서울특별시 성동구 행당동,행당한진타운,59.96,202307,10,"95,000",15,2000,행당로 82
서울특별시 성동구 행당동,행당한진타운,114.62,202307,12,"130,000",18,2000,행당로 82
서울특별시 성동구 행당동,행당한진타운,59.96,202307,13,"103,000",22,2000,행당로 82
서울특별시 성북구 길음동,길음뉴타운1단지(래미안길음1차),114.98,202307,21,"105,000",16,2003,길음로9길 40
서울특별시 성북구 길음동,길음뉴타운2단지푸르지오,84.97,202307,11,"84,000",18,2005,길음로 119
서울특별시 성북구 길음동,길음뉴타운2단지푸르지오,114.73,202307,15,"94,000",14,2005,길음로 119
서울특별시 성북구 길음동,길음뉴타운3단지푸르지오,59.77,202307,12,"65,000",5,2005,길음로13길 39
서울특별시 성북구 길음동,길음뉴타운3단지푸르지오,84.97,202307,19,"78,000",12,2005,길음로13길 39
서울특별시 성북구 길음동,길음뉴타운4단지(e편한세상),84.64,202307,8,"91,800",4,2005,길음로 118
서울특별시 성북구 길음동,길음뉴타운4단지(e편한세상),59.86,202307,8,"69,000",2,2005,길음로 118
서울특별시 성북구 길음동,길음뉴타운4단지(e편한세상),84.64,202307,14,"87,000",7,2005,길음로 118
서울특별시 성북구 길음동,길음뉴타운5단지(래미안),84.96,202307,10,"92,000",16,2006,길음로 74
서울특별시 성북구 길음동,길음뉴타운6단지(래미안),59.373,202307,19,"82,000",13,2007,길음로 16
서울특별시 성북구 길음동,길음뉴타운6단지(래미안),84.049,202307,21,"112,500",11,2007,길음로 16
서울특별시 성북구 길음동,길음뉴타운7단지(두산위브),59.98,202307,6,"82,800",18,2010,길음로13길 22
서울특별시 성북구 길음동,길음뉴타운8단지(래미안),84.92,202307,5,"100,800",12,2010,길음로 33
서울특별시 성북구 길음동,길음뉴타운8단지(래미안),59.99,202307,5,"84,800",3,2010,길음로 33
서울특별시 성북구 길음동,길음뉴타운9단지(래미안),59.98,202307,1,"84,000",28,2010,길음로9길 50
서울특별시 성북구 길음동,길음뉴타운9단지(래미안),59.96,202307,22,"81,000",17,2010,길음로9길 50
서울특별시 성북구 길음동,래미안길음센터피스,59.97,202307,15,"94,000",8,2019,숭인로 50
서울특별시 성북구 길음동,래미안길음센터피스,59.99,202307,22,"100,000",21,2019,숭인로 50
서울특별시 성북구 길음동,래미안길음센터피스,84.9,202307,25,"129,000",4,2019,숭인로 50
서울특별시 성북구 길음동,롯데캐슬클라시아,59.8826,202307,14,"102,500",17,2022,숭인로8길 80
서울특별시 성북구 길음동,롯데캐슬클라시아,59.7812,202307,20,"100,000",14,2022,숭인로8길 80
서울특별시 성북구 돈암동,돈암동삼성,59.4,202307,20,"57,000",7,1999,동소문로34길 24
서울특별시 성북구 돈암동,돈암동삼성,59.4,202307,22,"56,000",6,1999,동소문로34길 24
서울특별시 성북구 돈암동,돈암동삼성,84.59,202307,30,"73,500",9,1999,동소문로34길 24
서울특별시 성북구 돈암동,돈암동해피트리,84.98,202307,15,"78,000",10,2013,아리랑로5길 92
서울특별시 성북구 돈암동,돈암코오롱하늘채,84.869,202307,18,"96,000",3,2016,아리랑로 75
서울특별시 성북구 돈암동,동부센트레빌,80.54,202307,29,"79,000",2,2003,정릉로 388
서울특별시 성북구 돈암동,범양,59.79,202307,7,"58,500",6,1998,정릉로 402-16
서울특별시 성북구 돈암동,이수브라운스톤돈암,84.97,202307,3,"79,000",14,2004,북악산로 844
서울특별시 성북구 돈암동,이수브라운스톤돈암,59.99,202307,8,"67,200",9,2004,북악산로 844
서울특별시 성북구 돈암동,이수브라운스톤돈암,59.99,202307,15,"64,500",2,2004,북악산로 844
서울특별시 성북구 돈암동,이수브라운스톤돈암,84.97,202307,22,"79,000",2,2004,북악산로 844
서울특별시 성북구 돈암동,일신건영휴먼빌아파트,84.98,202307,6,"74,500",16,2005,아리랑로 89
서울특별시 성북구 돈암동,일신건영휴먼빌아파트,117.16,202307,19,"89,700",1,2005,아리랑로 89
서울특별시 성북구 돈암동,일신건영휴먼빌아파트,59.52,202307,26,"62,000",3,2005,아리랑로 89
서울특별시 성북구 돈암동,한진(609-1),59.58,202307,1,"52,500",10,1998,성북로4길 52
서울특별시 성북구 돈암동,한진(609-1),59.58,202307,3,"53,000",10,1998,성북로4길 52
서울특별시 성북구 돈암동,한진(609-1),59.58,202307,8,"54,750",9,1998,성북로4길 52
서울특별시 성북구 돈암동,한진(609-1),59.58,202307,10,"56,500",13,1998,성북로4길 52
서울특별시 성북구 돈암동,한진(609-1),59.58,202307,12,"54,500",14,1998,성북로4길 52
서울특별시 성북구 돈암동,한진(609-1),59.58,202307,14,"55,000",13,1998,성북로4길 52
서울특별시 성북구 돈암동,한진(609-1),59.58,202307,14,"55,000",13,1998,성북로4길 52
서울특별시 성북구 돈암동,한진(609-1),59.58,202307,14,"56,300",6,1998,성북로4길 52
서울특별시 성북구 돈암동,한진(609-1),59.58,202307,21,"53,800",18,1998,성북로4길 52
서울특별시 성북구 동선동4가,한양수자인,68.03,202307,9,"52,000",6,2008,동소문로27길 37
서울특별시 성북구 동소문동5가,성신여대역솔하임,15.942,202307,10,"20,800",6,2018,보문로40길 11
서울특별시 성북구 보문동3가,현대I-PARK,84.3,202307,1,"97,000",7,2003,지봉로21길 19
서울특별시 성북구 보문동3가,현대I-PARK,59.49,202307,8,"72,500",1,2003,지봉로21길 19
서울특별시 성북구 보문동4가,보문하우스토리,117.169,202307,5,"93,000",6,2011,고려대로2길 37
서울특별시 성북구 보문동6가,보문파크뷰자이,59.81,202307,1,"86,000",4,2017,보문사길 111
서울특별시 성북구 보문동6가,보문파크뷰자이,59.81,202307,7,"83,000",6,2017,보문사길 111
서울특별시 성북구 보문동6가,보문파크뷰자이,84.99,202307,8,"110,000",9,2017,보문사길 111
서울특별시 성북구 보문동6가,보문파크뷰자이,59.87,202307,14,"88,200",14,2017,보문사길 111
서울특별시 성북구 보문동6가,보문파크뷰자이,72.97,202307,16,"96,500",17,2017,보문사길 111
서울특별시 성북구 보문동6가,보문파크뷰자이,84.99,202307,20,"109,000",18,2017,보문사길 111
서울특별시 성북구 보문동6가,보문파크뷰자이,45.81,202307,22,"70,000",9,2017,보문사길 111
서울특별시 성북구 보문동6가,보문파크뷰자이,45.81,202307,26,"68,300",1,2017,보문사길 111
서울특별시 성북구 삼선동2가,삼선푸르지오,84.84,202307,3,"80,000",5,2008,보문로29다길 31
서울특별시 성북구 삼선동2가,삼선푸르지오,84.84,202307,4,"80,000",10,2008,보문로29다길 31
서울특별시 성북구 삼선동2가,삼선푸르지오,84.88,202307,7,"80,300",13,2008,보문로29다길 31
서울특별시 성북구 삼선동2가,삼선푸르지오,84.83,202307,25,"78,500",5,2008,보문로29다길 31
서울특별시 성북구 삼선동2가,삼선현대힐스테이트,56.83,202307,5,"64,500",1,2009,낙산길 243-15
서울특별시 성북구 상월곡동,동아에코빌,59.95,202307,3,"56,800",21,2003,장월로1길 28
서울특별시 성북구 상월곡동,동아에코빌,59.95,202307,4,"55,500",8,2003,장월로1길 28
서울특별시 성북구 상월곡동,동아에코빌,84.97,202307,11,"73,800",18,2003,장월로1길 28
서울특별시 성북구 상월곡동,동아에코빌,114.66,202307,15,"76,500",8,2003,장월로1길 28
서울특별시 성북구 상월곡동,동아에코빌,59.95,202307,22,"55,000",21,2003,장월로1길 28
서울특별시 성북구 상월곡동,동아에코빌,114.66,202307,29,"84,000",6,2003,장월로1길 28
서울특별시 성북구 상월곡동,우남푸르미아,59.64,202307,4,"44,500",2,1994,화랑로15길 4
서울특별시 성북구 석관동,두산,84.9,202307,13,"78,500",8,1998,화랑로48길 16
서울특별시 성북구 석관동,두산,59.97,202307,17,"64,800",8,1998,화랑로48길 16
서울특별시 성북구 석관동,두산,59.97,202307,25,"67,800",23,1998,화랑로48길 16
서울특별시 성북구 석관동,석관래미안,59.9,202307,8,"69,500",10,2009,화랑로 214
서울특별시 성북구 석관동,코오롱,114.84,202307,7,"59,000",2,1999,한천로 509
서울특별시 성북구 안암동3가,대광,60.89,202307,21,"28,000",5,1971,안암로9나길 14
서울특별시 성북구 장위동,꿈의숲대명루첸아파트,84.843,202307,16,"81,000",16,2008,월계로36길 27
서울특별시 성북구 장위동,꿈의숲아이파크,59.1,202307,7,"88,700",3,2022,돌곶이로40길 46
서울특별시 성북구 장위동,꿈의숲코오롱하늘채,84.87,202307,10,"90,000",4,2017,돌곶이로 220
서울특별시 성북구 장위동,래미안장위퍼스트하이,59.99,202307,8,"82,000",8,2020,한천로 713
서울특별시 성북구 장위동,래미안장위퍼스트하이,84.94,202307,8,"98,000",19,2020,한천로 713
서울특별시 성북구 장위동,래미안장위퍼스트하이,84.94,202307,8,"98,000",19,2020,한천로 713
서울특별시 성북구 장위동,래미안장위퍼스트하이,59.99,202307,10,"81,000",3,2020,한천로 713
서울특별시 성북구 장위동,래미안장위퍼스트하이,84.98,202307,11,"94,500",2,2020,한천로 713
서울특별시 성북구 장위동,래미안장위퍼스트하이,59.99,202307,22,"85,000",11,2020,한천로 713
서울특별시 성북구 장위동,래미안포레카운티,59.92,202307,4,"80,800",19,2021,장월로 160
서울특별시 성북구 장위동,래미안포레카운티,84.97,202307,7,"95,000",18,2021,장월로 160
서울특별시 성북구 장위동,래미안포레카운티,59.92,202307,8,"77,500",6,2021,장월로 160
서울특별시 성북구 장위동,래미안포레카운티,84.97,202307,13,"61,300",25,2021,장월로 160
서울특별시 성북구 장위동,래미안포레카운티,84.98,202307,14,"94,400",15,2021,장월로 160
서울특별시 성북구 장위동,래미안포레카운티,84.98,202307,15,"92,500",14,2021,장월로 160
서울특별시 성북구 장위동,석계역한일노벨리아시티,15.2144,202307,7,"12,500",17,2019,화랑로 299
서울특별시 성북구 장위동,석계역한일노벨리아시티,14.7145,202307,20,"11,000",5,2019,화랑로 299
서울특별시 성북구 장위동,참누리아파트,84.98,202307,16,"69,200",5,2006,한천로101길 18
서울특별시 성북구 장위동,참누리아파트,59.97,202307,16,"62,500",12,2006,한천로101길 18
서울특별시 성북구 정릉동,길음뉴타운경남아너스빌,59.59,202307,8,"53,500",9,1999,정릉로 305
서울특별시 성북구 정릉동,길음뉴타운경남아너스빌,59.59,202307,8,"53,000",14,1999,정릉로 305
서울특별시 성북구 정릉동,길음뉴타운경남아너스빌,45.77,202307,12,"46,800",13,1999,정릉로 305
서울특별시 성북구 정릉동,길음뉴타운데시앙,114.76,202307,8,"73,000",8,1999,서경로 28
서울특별시 성북구 정릉동,길음뉴타운데시앙,59.42,202307,22,"50,000",14,1999,서경로 28
서울특별시 성북구 정릉동,길음뉴타운데시앙,55.46,202307,26,"48,000",18,1999,서경로 28
서울특별시 성북구 정릉동,정릉2차e-편한세상,59.37,202307,4,"67,000",14,2009,북악산로 851
서울특별시 성북구 정릉동,정릉2차e-편한세상,59.37,202307,12,"67,000",6,2009,북악산로 851
서울특별시 성북구 정릉동,정릉꿈에그린,63.4,202307,15,"59,000",1,2015,아리랑로19가길 20
서울특별시 성북구 정릉동,정릉꿈에그린,59.63,202307,19,"71,000",5,2015,아리랑로19가길 20
서울특별시 성북구 정릉동,정릉우성아파트 101~105동,84.99,202307,7,"60,500",16,2000,북악산로 813
서울특별시 성북구 정릉동,정릉우성아파트 101~105동,84.96,202307,13,"61,000",9,2000,북악산로 813
서울특별시 성북구 정릉동,정릉우성아파트 101~105동,84.96,202307,15,"62,500",5,2000,북악산로 813
서울특별시 성북구 정릉동,정릉푸르지오,59.98,202307,24,"63,500",5,2005,보국문로 19
서울특별시 성북구 정릉동,정릉푸른마을동아,59.4,202307,14,"59,500",3,2003,서경로 31
서울특별시 성북구 정릉동,정릉풍림아이원,59.88,202307,3,"46,000",10,2005,솔샘로 120
서울특별시 성북구 정릉동,정릉풍림아이원,59.88,202307,8,"47,500",6,2005,솔샘로 120
서울특별시 성북구 정릉동,정릉풍림아이원,114.75,202307,11,"70,000",12,2005,솔샘로25길 28
서울특별시 성북구 정릉동,정릉풍림아이원,59.88,202307,13,"47,000",9,2005,솔샘로 120
서울특별시 성북구 정릉동,정릉풍림아이원,84.09,202307,14,"59,500",2,2005,솔샘로25길 28
서울특별시 성북구 정릉동,정릉풍림아이원,59.88,202307,16,"50,000",15,2005,솔샘로 120
서울특별시 성북구 정릉동,정릉풍림아이원,59.88,202307,16,"50,000",15,2005,솔샘로 120
